id,age,sex,education,handedness,sexual orientation,ethnicity,nationality,other1,other2,other3,other4,other5,browser,version,screenWidth,screenHeight,OS,OS_lang,calibration,ip,completionCode
,,,,,,,,,,,,,,,,,,,0.7

type,trialNo,subjectGroup,condition1,title,content,trialText,stimFormat,stim1,stim2,key,presTime,random,feedbackIncorrect,feedbackCorrect,button1,button2,keyboard,timestamp,responses,RTs,correct
test,1,0,apprentissage,na,na,Watch carefully these two families,.jpg,learn02,na,na,na,na,na,na,NEXT,na,na,141752,1,22104,0
test,7,0,apprentissage,na,na,To which family does this character belong?,.jpg,B6,na,1,na,1,Your answer is wrong,Your answer is correct,FAMILY A, FAMILY B,na,145960,2,4197,0
test,17,0,apprentissage,na,na,To which family does this character belong?,.jpg,M7,na,2,na,1,Your answer is wrong,Your answer is correct,FAMILY A, FAMILY B,na,153392,1,5626,0
test,13,0,apprentissage,na,na,To which family does this character belong?,.jpg,M4,na,2,na,1,Your answer is wrong,Your answer is correct,FAMILY A, FAMILY B,na,158495,2,2861,1
test,8,0,apprentissage,na,na,To which family does this character belong?,.jpg,B7,na,1,na,1,Your answer is wrong,Your answer is correct,FAMILY A, FAMILY B,na,163455,1,2558,1
test,16,0,apprentissage,na,na,To which family does this character belong?,.jpg,M6,na,2,na,1,Your answer is wrong,Your answer is correct,FAMILY A, FAMILY B,na,168936,2,4255,1
test,15,0,apprentissage,na,na,To which family does this character belong?,.jpg,M5,na,2,na,1,Your answer is wrong,Your answer is correct,FAMILY A, FAMILY B,na,172480,2,1927,1
test,12,0,apprentissage,na,na,To which family does this character belong?,.jpg,M3,na,2,na,1,Your answer is wrong,Your answer is correct,FAMILY A, FAMILY B,na,175808,2,2254,1
test,18,0,apprentissage,na,na,To which family does this character belong?,.jpg,M8,na,2,na,1,Your answer is wrong,Your answer is correct,FAMILY A, FAMILY B,na,178184,2,1494,1
test,3,0,apprentissage,na,na,To which family does this character belong?,.jpg,B2,na,1,na,1,Your answer is wrong,Your answer is correct,FAMILY A, FAMILY B,na,180312,1,1279,1
test,10,0,apprentissage,na,na,To which family does this character belong?,.jpg,M1,na,2,na,1,Your answer is wrong,Your answer is correct,FAMILY A, FAMILY B,na,182407,2,1174,1
test,11,0,apprentissage,na,na,To which family does this character belong?,.jpg,M2,na,2,na,1,Your answer is wrong,Your answer is correct,FAMILY A, FAMILY B,na,184352,2,1143,1
test,14,0,apprentissage,na,na,To which family does this character belong?,.jpg,M5,na,2,na,1,Your answer is wrong,Your answer is correct,FAMILY A, FAMILY B,na,187072,2,1865,1
test,5,0,apprentissage,na,na,To which family does this character belong?,.jpg,B4,na,1,na,1,Your answer is wrong,Your answer is correct,FAMILY A, FAMILY B,na,188936,1,958,1
test,4,0,apprentissage,na,na,To which family does this character belong?,.jpg,B3,na,1,na,1,Your answer is wrong,Your answer is correct,FAMILY A, FAMILY B,na,190775,1,1006,1
